timestamps,TP9,AF7,AF8,TP10,Right AUX
1731795661.079,-740.234,-770.020,412.598,-1000.000,0.000
1731795661.082,187.500,236.816,-1000.000,-205.566,0.000
1731795661.086,-1000.000,-1000.000,-644.531,-837.891,0.000
1731795661.090,-273.926,-391.113,889.160,134.766,0.000
1731795661.094,-802.246,-909.180,900.391,-1000.000,0.000
1731795661.098,397.461,780.762,-577.637,-250.488,0.000
1731795661.102,-1000.000,-786.133,-1000.000,-816.895,0.000
1731795661.106,-483.398,-968.262,386.230,245.117,0.000
1731795661.110,-933.105,553.223,-785.645,-1000.000,0.000
1731795661.114,807.617,-833.008,128.906,-642.578,0.000
1731795661.118,-733.398,-105.957,-1000.000,981.445,0.000
1731795661.122,-1000.000,-1000.000,-68.848,730.957,0.000
1731795661.125,423.828,-202.148,-793.457,-829.102,0.000
1731795661.129,-816.895,-808.105,508.789,-1000.000,0.000
1731795661.133,-115.234,203.613,-997.070,204.102,0.000
1731795661.137,-1000.000,-1000.000,-279.297,-805.664,0.000
1731795661.141,-184.082,-259.277,-919.922,-98.633,0.000
1731795661.145,-802.734,-806.641,994.629,-1000.000,0.000
1731795661.149,229.492,293.945,-384.277,-229.004,0.000
1731795661.153,-1000.000,-1000.000,-478.516,-815.430,0.000
1731795661.157,-286.133,-801.270,938.477,238.770,0.000
1731795661.161,-814.453,741.699,-826.172,-1000.000,0.000
1731795661.165,434.082,952.637,117.188,-322.754,0.000
1731795661.168,-1000.000,-562.500,-864.258,-828.125,0.000
1731795661.172,-758.301,-1000.000,479.980,462.402,0.000
1731795661.176,850.586,116.699,-767.578,-1000.000,0.000
1731795661.180,906.250,-834.473,329.590,-793.457,0.000
1731795661.184,-608.398,-169.434,-1000.000,775.879,0.000
1731795661.188,-1000.000,-1000.000,-164.551,-986.328,0.000
1731795661.192,70.312,-223.633,-845.703,-453.125,0.000
1731795661.196,-779.297,-811.035,777.832,-1000.000,0.000
1731795661.200,58.105,218.750,-700.195,64.453,0.000
1731795661.204,-1000.000,-1000.000,-329.102,-837.402,0.000
1731795661.207,-158.691,-194.336,-963.867,24.414,0.000
1731795661.211,-819.824,-819.336,-888.184,-1000.000,0.000
1731795661.215,240.234,351.562,-138.672,-250.977,0.000
1731795661.219,-1000.000,-1000.000,-672.363,-813.477,0.000
1731795661.223,-407.227,-982.422,797.852,243.652,0.000
1731795661.227,-872.559,549.805,-803.223,-1000.000,0.000
1731795661.231,599.609,904.297,114.258,-539.062,0.000
1731795661.235,-1000.000,-673.340,-1000.000,-923.340,0.000
1731795661.239,-820.801,-1000.000,153.320,538.086,0.000
1731795661.243,718.262,68.359,-754.883,-1000.000,0.000
1731795661.247,-866.699,-790.527,389.160,-1000.000,0.000
1731795661.250,-253.906,13.184,-1000.000,443.359,0.000
1731795661.254,-1000.000,-1000.000,-249.023,-950.684,0.000
1731795661.258,96.191,-136.230,-868.164,-423.340,0.000
1731795661.262,-759.766,-783.203,825.195,-1000.000,0.000
1731795661.266,196.777,223.633,-664.551,-167.480,0.000
1731795661.270,-1000.000,-1000.000,-452.637,-826.172,0.000
1731795661.274,-271.484,-348.633,-967.773,118.164,0.000
1731795661.278,-795.410,-842.285,-990.234,-1000.000,0.000
1731795661.282,339.355,535.156,-334.473,-247.070,0.000
1731795661.286,-1000.000,-1000.000,-924.805,-816.406,0.000
1731795661.290,-361.816,-829.102,549.805,238.281,0.000
1731795661.293,-905.762,716.309,-794.434,-1000.000,0.000
1731795661.297,851.074,-919.922,33.203,-750.000,0.000
1731795661.301,-745.605,-360.352,-1000.000,903.809,0.000
1731795661.305,-827.148,-1000.000,-26.367,561.523,0.000
1731795661.309,768.066,135.254,-763.672,-994.141,0.000
1731795661.313,-881.836,-821.777,258.789,-1000.000,0.000
1731795661.317,-135.254,71.777,-1000.000,242.188,0.000
1731795661.321,-1000.000,-1000.000,-299.316,-943.848,0.000
1731795661.325,68.359,-250.488,-835.938,-382.812,0.000
1731795661.329,-750.000,-797.363,549.805,-1000.000,0.000
1731795661.332,195.801,261.230,-1000.000,-208.984,0.000
1731795661.336,-1000.000,-1000.000,-656.250,-838.867,0.000
1731795661.340,-276.855,-332.031,903.320,185.547,0.000
1731795661.344,-807.617,-907.715,940.430,-1000.000,0.000
1731795661.348,512.695,858.398,-514.160,-420.898,0.000
1731795661.352,-1000.000,-750.000,-1000.000,-874.023,0.000
1731795661.356,-437.500,-769.043,373.047,251.465,0.000
1731795661.360,-960.449,823.730,-807.129,-1000.000,0.000
1731795661.364,998.047,-856.934,16.113,-908.691,0.000
1731795661.368,-504.883,-165.527,-1000.000,693.848,0.000
1731795661.372,-938.965,-1000.000,-176.758,654.297,0.000
1731795661.375,606.934,131.836,-793.457,-916.992,0.000
1731795661.379,-789.551,-751.953,291.992,-1000.000,0.000
1731795661.383,105.957,194.336,-1000.000,-20.508,0.000
1731795661.387,-1000.000,-1000.000,-407.715,-874.512,0.000
1731795661.391,-40.039,-273.438,-898.438,-210.938,0.000
1731795661.395,-749.023,-801.758,630.859,-1000.000,0.000
1731795661.399,202.148,399.414,-888.672,-215.332,0.000
1731795661.403,-1000.000,-1000.000,-889.648,-833.496,0.000
1731795661.407,-275.391,-498.047,662.598,248.047,0.000
1731795661.411,-822.754,-950.195,961.426,-1000.000,0.000
1731795661.414,610.840,837.402,-471.191,-545.898,0.000
1731795661.418,-1000.000,-673.828,-1000.000,-920.410,0.000
1731795661.422,-559.570,-1000.000,31.250,340.332,0.000
1731795661.426,960.449,309.082,-797.852,-1000.000,0.000
1731795661.430,-904.297,-782.715,97.168,-1000.000,0.000
1731795661.434,-278.320,-17.090,-1000.000,479.980,0.000
1731795661.438,-1000.000,-1000.000,-232.422,877.930,0.000
1731795661.442,332.031,-92.285,-824.707,-687.500,0.000
1731795661.446,-761.719,-777.344,502.930,-1000.000,0.000
1731795661.450,185.547,221.191,-1000.000,-93.750,0.000
1731795661.454,-1000.000,-1000.000,-454.590,-830.566,0.000
1731795661.457,-256.836,-408.691,-939.941,0.000,0.000
1731795661.461,-793.457,-859.863,839.355,-1000.000,0.000
1731795661.465,233.398,463.867,-656.250,-232.422,0.000
1731795661.469,-1000.000,-1000.000,-876.465,-822.266,0.000
1731795661.473,-334.473,-694.824,614.258,246.582,0.000
1731795661.477,-846.191,878.906,-818.359,-1000.000,0.000
1731795661.481,607.422,976.562,-18.555,-605.957,0.000
1731795661.485,-998.047,-552.246,-1000.000,-960.449,0.000
1731795661.489,-849.609,-1000.000,87.402,541.504,0.000
1731795661.493,698.730,335.938,-756.348,-992.188,0.000
1731795661.497,-880.859,-787.598,291.504,-1000.000,0.000
1731795661.500,-261.719,14.160,-1000.000,295.410,0.000
1731795661.504,-1000.000,-1000.000,-262.695,-875.488,0.000
1731795661.508,-5.859,-242.188,-846.680,-295.410,0.000
1731795661.512,-773.438,-811.523,681.641,-1000.000,0.000
1731795661.516,207.520,241.211,-868.164,-197.266,0.000
1731795661.520,-1000.000,-1000.000,-481.445,-818.359,0.000
1731795661.524,-268.066,-407.715,993.164,225.586,0.000
1731795661.528,-802.734,-864.746,-941.406,-1000.000,0.000
1731795661.532,310.547,523.438,-287.109,-260.742,0.000
1731795661.536,-1000.000,-1000.000,-841.309,-807.129,0.000
1731795661.539,-523.438,-743.164,630.371,286.621,0.000
1731795661.543,-948.242,849.121,-787.598,-1000.000,0.000
1731795661.547,751.953,973.633,176.758,-660.156,0.000
1731795661.551,-825.195,-466.797,-1000.000,971.191,0.000
1731795661.555,-1000.000,-1000.000,-45.898,743.652,0.000
1731795661.559,425.781,-78.613,-775.391,-809.082,0.000
1731795661.563,-811.523,-802.246,474.609,-1000.000,0.000
1731795661.567,-97.656,147.461,-1000.000,175.781,0.000
1731795661.571,-1000.000,-1000.000,-296.387,-811.523,0.000
1731795661.575,-143.555,-253.418,-866.699,-114.258,0.000
1731795661.579,-789.062,-810.547,807.129,-1000.000,0.000
1731795661.582,222.168,268.066,-711.914,-227.051,0.000
1731795661.586,-1000.000,-1000.000,-542.480,-819.336,0.000
1731795661.590,-270.996,-615.234,965.332,241.699,0.000
1731795661.594,-808.105,-979.492,-933.105,-1000.000,0.000
1731795661.598,431.641,646.973,-186.035,-367.188,0.000
1731795661.602,-1000.000,-907.715,-1000.000,-840.332,0.000
1731795661.606,-635.254,-1000.000,306.152,406.738,0.000
1731795661.610,960.449,248.047,-769.043,-1000.000,0.000
1731795661.614,913.574,-841.309,94.238,-827.148,0.000
1731795661.618,-601.562,-224.609,-1000.000,766.602,0.000
1731795661.622,-1000.000,-1000.000,-170.898,894.531,0.000
1731795661.625,251.953,-127.930,-810.059,-639.160,0.000
1731795661.629,-778.809,-797.363,512.207,-1000.000,0.000
1731795661.633,50.293,224.121,-1000.000,43.457,0.000
1731795661.637,-1000.000,-1000.000,-352.051,-803.711,0.000
1731795661.641,-246.582,-274.902,-874.512,-7.812,0.000
1731795661.645,-804.688,-807.617,763.672,-1000.000,0.000
1731795661.649,234.375,300.293,-756.836,-235.352,0.000
1731795661.653,-1000.000,-1000.000,-750.000,-817.383,0.000
1731795661.657,-301.270,-828.125,799.805,244.629,0.000
1731795661.661,-828.125,770.508,-924.316,-1000.000,0.000
1731795661.664,545.410,807.129,-214.844,-475.098,0.000
1731795661.668,-1000.000,-770.996,-1000.000,-885.254,0.000
1731795661.672,-697.754,-1000.000,92.285,447.754,0.000
1731795661.676,852.051,137.695,-768.555,-1000.000,0.000
1731795661.680,-899.902,-806.641,189.453,-996.094,0.000
1731795661.684,-285.645,-75.684,-1000.000,506.836,0.000
1731795661.688,-1000.000,-1000.000,-249.512,988.281,0.000
1731795661.692,159.180,-230.469,-804.199,-522.949,0.000
1731795661.696,-756.348,-811.035,409.180,-1000.000,0.000
1731795661.700,192.383,235.352,-1000.000,-100.098,0.000
1731795661.704,-1000.000,-1000.000,-440.918,-815.918,0.000
1731795661.707,-269.531,-269.531,-956.543,74.707,0.000
1731795661.711,-793.945,-808.105,872.559,-1000.000,0.000
1731795661.715,295.410,469.238,-599.121,-241.211,0.000
1731795661.719,-1000.000,-1000.000,-916.016,-817.383,0.000
1731795661.723,-325.684,-559.570,569.336,245.117,0.000
1731795661.727,-868.652,998.047,-819.824,-1000.000,0.000
1731795661.731,743.164,935.059,4.883,-625.488,0.000
1731795661.735,-875.000,-483.887,-1000.000,-971.680,0.000
1731795661.739,-804.199,-1000.000,-61.035,540.527,0.000
1731795661.743,763.672,47.852,-770.996,-981.445,0.000
1731795661.746,-848.633,-784.180,216.309,-1000.000,0.000
1731795661.750,-149.414,101.562,-1000.000,250.977,0.000
1731795661.754,-1000.000,-1000.000,-276.367,-912.598,0.000
1731795661.758,79.102,-249.512,-834.961,-366.211,0.000
1731795661.762,-754.395,-801.758,563.965,-1000.000,0.000
1731795661.766,197.266,234.863,-1000.000,-210.938,0.000
1731795661.770,-1000.000,-1000.000,-503.906,-832.520,0.000
1731795661.774,-274.414,-308.594,-984.375,189.453,0.000
1731795661.778,-801.758,-832.031,929.688,-1000.000,0.000
1731795661.782,415.527,561.523,-475.586,-321.777,0.000
1731795661.786,-1000.000,-1000.000,-1000.000,-834.473,0.000
1731795661.789,-444.824,-864.746,400.879,245.605,0.000
1731795661.793,-937.500,672.852,-792.480,-1000.000,0.000
1731795661.797,882.812,-888.672,42.480,-782.227,0.000
1731795661.801,-675.293,-316.406,-1000.000,857.910,0.000
1731795661.805,-958.496,-1000.000,-112.793,654.785,0.000
1731795661.809,582.031,106.934,-775.391,-923.340,0.000
1731795661.813,-808.594,-761.719,317.871,-1000.000,0.000
1731795661.817,-34.180,196.777,-1000.000,122.559,0.000
1731795661.821,-1000.000,-1000.000,-284.668,-832.520,0.000
1731795661.825,-73.242,-252.930,-859.375,-171.387,0.000
1731795661.829,-768.555,-795.410,714.355,-1000.000,0.000
1731795661.832,211.426,264.648,-834.961,-221.191,0.000
1731795661.836,-1000.000,-1000.000,-641.113,-826.172,0.000
1731795661.840,-273.926,-427.246,887.207,245.117,0.000
1731795661.844,-811.035,-900.391,-926.758,-1000.000,0.000
1731795661.848,491.699,708.008,-231.445,-437.012,0.000
1731795661.852,-1000.000,-888.672,-1000.000,-868.652,0.000
1731795661.856,-572.266,-936.523,327.148,340.820,0.000
1731795661.860,977.051,551.758,-765.137,-1000.000,0.000
1731795661.864,993.164,-804.199,206.055,-900.879,0.000
1731795661.868,-470.215,-43.457,-1000.000,661.621,0.000
1731795661.872,-1000.000,-1000.000,-172.363,870.605,0.000
1731795661.875,311.523,14.648,-787.109,-688.477,0.000
1731795661.879,-773.926,-757.324,443.848,-1000.000,0.000
1731795661.883,80.566,203.125,-1000.000,10.254,0.000
1731795661.887,-1000.000,-1000.000,-368.652,-812.500,0.000
1731795661.891,-232.910,-270.508,-890.625,-21.484,0.000
1731795661.895,-795.898,-805.176,775.879,-1000.000,0.000
1731795661.899,229.492,337.891,-734.375,-233.398,0.000
1731795661.903,-1000.000,-1000.000,-823.242,-820.801,0.000
1731795661.907,-271.484,-805.664,704.102,246.094,0.000
1731795661.911,-826.172,749.512,-877.441,-1000.000,0.000
1731795661.914,606.934,955.078,-124.023,-533.691,0.000
1731795661.918,-1000.000,-550.293,-1000.000,-916.504,0.000
1731795661.922,-695.312,-1000.000,44.922,483.887,0.000
1731795661.926,868.652,56.152,-767.578,-1000.000,0.000
1731795661.930,-891.113,-806.641,185.547,-1000.000,0.000
1731795661.934,-254.883,-39.551,-1000.000,446.777,0.000
1731795661.938,-1000.000,-1000.000,-254.395,-971.680,0.000
1731795661.942,143.066,-232.422,-811.035,-467.285,0.000
1731795661.946,-756.348,-809.570,441.406,-1000.000,0.000
1731795661.950,193.359,234.863,-1000.000,-113.770,0.000
1731795661.954,-1000.000,-1000.000,-498.047,-812.012,0.000
1731795661.957,-269.531,-272.461,-962.402,113.281,0.000
1731795661.961,-796.875,-808.594,803.223,-1000.000,0.000
1731795661.965,306.152,414.551,-673.828,-245.117,0.000
1731795661.969,-1000.000,-1000.000,-1000.000,-814.941,0.000
1731795661.973,-381.348,-851.074,426.270,244.141,0.000
1731795661.977,-890.137,662.598,-846.680,-1000.000,0.000
1731795661.981,760.254,-924.805,-104.492,-628.418,0.000
1731795661.985,-842.773,-349.121,-1000.000,-981.445,0.000
1731795661.989,-884.766,-1000.000,-77.637,607.422,0.000
1731795661.993,664.551,-34.180,-780.273,-943.359,0.000
1731795661.997,-833.984,-791.992,229.004,-1000.000,0.000
1731795662.000,-128.906,89.355,-1000.000,232.422,0.000
1731795662.004,-1000.000,-1000.000,-270.020,-844.727,0.000
1731795662.008,13.184,-211.426,-857.422,-237.793,0.000
1731795662.012,-761.719,-805.176,676.270,-1000.000,0.000
1731795662.016,203.613,239.258,-886.230,-218.262,0.000
1731795662.020,-1000.000,-1000.000,-570.801,-823.730,0.000
1731795662.024,-272.949,-571.777,951.660,239.746,0.000
1731795662.028,-804.688,-949.707,-972.168,-1000.000,0.000
1731795662.032,401.367,591.797,-329.102,-321.289,0.000
1731795662.036,-1000.000,-1000.000,-978.516,-825.195,0.000
1731795662.039,-544.922,-932.617,454.102,312.500,0.000
1731795662.043,-980.469,578.613,-769.531,-1000.000,0.000
1731795662.047,869.141,-903.809,143.555,-778.809,0.000
1731795662.051,-680.176,-341.797,-1000.000,847.656,0.000
1731795662.055,-1000.000,-1000.000,-58.105,762.695,0.000
1731795662.059,424.316,1.953,-773.926,-794.922,0.000
1731795662.063,-793.945,-777.344,440.430,-1000.000,0.000
1731795662.067,-28.809,194.824,-1000.000,68.359,0.000
1731795662.071,-1000.000,-1000.000,-309.570,-828.125,0.000
1731795662.075,-118.652,-267.090,-884.766,-123.047,0.000
1731795662.079,-769.531,-793.457,839.844,-1000.000,0.000
1731795662.082,198.242,285.645,-670.898,-205.566,0.000
1731795662.086,-1000.000,-1000.000,-649.902,-881.348,0.000
1731795662.090,-185.547,-359.863,898.438,157.227,0.000
1731795662.094,-824.707,-955.566,-901.855,-1000.000,0.000
1731795662.098,525.391,847.168,-186.035,-462.891,0.000
1731795662.102,-1000.000,-695.312,-1000.000,-880.859,0.000
1731795662.106,-596.191,-1000.000,311.035,377.441,0.000
1731795662.110,957.031,477.539,-766.113,-1000.000,0.000
1731795662.114,-975.586,-813.477,157.227,-947.266,0.000
1731795662.118,-426.758,-123.535,-1000.000,599.609,0.000
1731795662.121,-1000.000,-1000.000,-215.820,885.254,0.000
1731795662.125,313.965,-58.105,-800.293,-666.016,0.000
1731795662.129,-765.137,-773.438,430.664,-1000.000,0.000
1731795662.133,158.691,212.402,-1000.000,-54.199,0.000
1731795662.137,-1000.000,-1000.000,-386.719,-824.707,0.000
1731795662.141,-216.309,-274.414,-931.641,-13.672,0.000
1731795662.145,-781.738,-823.730,875.488,-1000.000,0.000
1731795662.149,223.633,596.191,-586.426,-231.934,0.000
1731795662.153,-1000.000,-1000.000,-862.305,-821.777,0.000
1731795662.157,-270.508,-744.629,684.570,246.582,0.000
1731795662.161,-833.008,895.020,-901.367,-1000.000,0.000
1731795662.164,644.531,922.852,-193.359,-559.082,0.000
1731795662.168,-1000.000,-565.918,-1000.000,-928.711,0.000
1731795662.172,-672.852,-1000.000,-2.930,482.910,0.000
1731795662.176,889.160,104.492,-783.203,-1000.000,0.000
1731795662.180,-879.395,-780.762,146.484,-1000.000,0.000
1731795662.184,-193.848,21.973,-1000.000,384.277,0.000
1731795662.188,-1000.000,-1000.000,-275.879,-972.656,0.000
1731795662.192,144.043,-126.953,-830.078,-464.355,0.000
1731795662.196,-752.441,-785.156,478.027,-1000.000,0.000
1731795662.200,192.383,227.539,-1000.000,-168.945,0.000
1731795662.204,-1000.000,-1000.000,-557.617,-827.148,0.000
1731795662.207,-271.484,-473.633,-979.004,119.629,0.000
1731795662.211,-796.387,-888.672,734.375,-1000.000,0.000
1731795662.215,335.938,496.582,-739.746,-243.652,0.000
1731795662.219,-1000.000,-1000.000,-1000.000,-815.430,0.000
1731795662.223,-389.160,-964.844,314.941,244.629,0.000
1731795662.227,-889.160,550.781,-864.258,-1000.000,0.000
1731795662.231,758.301,-969.238,-143.066,-648.438,0.000
1731795662.235,-839.844,-523.438,-1000.000,-995.117,0.000
1731795662.239,-896.484,-1000.000,-108.887,620.117,0.000
1731795662.243,645.020,214.844,-788.086,-937.012,0.000
1731795662.246,-829.590,-770.996,246.094,-1000.000,0.000
1731795662.250,-104.492,122.559,-1000.000,218.262,0.000
1731795662.254,-1000.000,-1000.000,-285.156,-844.238,0.000
1731795662.258,-17.578,-253.418,-861.328,-232.422,0.000
1731795662.262,-764.160,-803.223,676.758,-1000.000,0.000
1731795662.266,206.543,238.770,-889.160,-218.262,0.000
1731795662.270,-1000.000,-1000.000,-550.293,-825.195,0.000
1731795662.274,-273.438,-408.203,946.777,241.699,0.000
1731795662.278,-804.199,-868.652,-927.246,-1000.000,0.000
1731795662.282,421.387,607.910,-250.000,-350.586,0.000
1731795662.286,-1000.000,-1000.000,-941.895,-835.938,0.000
1731795662.289,-511.230,-520.020,502.930,302.734,0.000
1731795662.293,-960.449,997.070,-775.879,-1000.000,0.000
1731795662.297,864.746,-992.188,165.039,-788.086,0.000
1731795662.301,-668.457,-316.406,-1000.000,833.496,0.000
1731795662.305,-1000.000,-1000.000,-122.070,763.672,0.000
1731795662.309,409.180,-55.176,-802.246,-801.270,0.000
1731795662.313,-794.922,-785.645,545.410,-1000.000,0.000
1731795662.317,-21.973,214.355,-975.586,82.031,0.000
1731795662.321,-1000.000,-1000.000,-323.730,-822.754,0.000
1731795662.325,-162.109,-269.043,-888.184,-114.258,0.000
1731795662.329,-787.109,-801.758,869.629,-1000.000,0.000
1731795662.332,222.656,360.840,-621.582,-225.098,0.000
1731795662.336,-1000.000,-1000.000,-595.703,-824.219,0.000
1731795662.340,-272.949,-504.883,912.598,245.605,0.000
1731795662.344,-813.965,-926.758,-881.836,-1000.000,0.000
1731795662.348,515.137,730.957,-105.469,-462.891,0.000
1731795662.352,-1000.000,-858.398,-1000.000,-878.418,0.000
1731795662.356,-615.723,-988.281,297.852,382.324,0.000
1731795662.360,939.453,496.582,-755.371,-1000.000,0.000
1731795662.364,-964.355,-818.848,224.121,-967.773,0.000
1731795662.368,-399.902,-88.379,-1000.000,570.312,0.000
1731795662.371,-1000.000,-1000.000,-181.641,887.695,0.000
1731795662.375,259.277,-147.461,-817.383,-662.598,0.000
1731795662.379,-761.719,-796.387,589.844,-1000.000,0.000
1731795662.383,174.805,230.957,-943.359,-71.777,0.000
1731795662.387,-1000.000,-1000.000,-416.016,-828.125,0.000
1731795662.391,-245.117,-403.320,-889.160,-12.695,0.000
1731795662.395,-788.086,-853.027,759.277,-1000.000,0.000
1731795662.399,227.051,395.996,-729.980,-231.445,0.000
1731795662.403,-1000.000,-1000.000,-921.875,-822.754,0.000
1731795662.407,-265.625,-967.285,600.586,246.582,0.000
1731795662.411,-846.191,545.898,-907.227,-1000.000,0.000
1731795662.414,702.637,974.609,-227.539,-594.238,0.000
1731795662.418,-943.848,-610.840,-1000.000,-948.242,0.000
1731795662.422,-669.434,-1000.000,-6.836,462.891,0.000
1731795662.426,892.578,216.797,-777.832,-1000.000,0.000
1731795662.430,-866.211,-778.320,265.625,-1000.000,0.000
1731795662.434,-161.133,59.082,-1000.000,312.988,0.000
1731795662.438,-1000.000,-1000.000,-278.809,976.562,0.000
1731795662.442,197.266,-245.605,-810.547,-542.969,0.000
1731795662.446,-748.047,-803.711,443.359,-1000.000,0.000
1731795662.450,188.477,235.352,-1000.000,-199.707,0.000
1731795662.454,-1000.000,-1000.000,-560.547,-848.633,0.000
1731795662.457,-274.414,-311.035,996.094,75.684,0.000
1731795662.461,-794.922,-828.125,799.316,-1000.000,0.000
1731795662.465,392.578,553.223,-675.293,-285.156,0.000
1731795662.469,-1000.000,-1000.000,-1000.000,-835.938,0.000
1731795662.473,-323.730,-540.039,333.008,245.605,0.000
1731795662.477,-892.578,974.609,-831.543,-1000.000,0.000
1731795662.481,868.164,-951.660,-44.434,-761.230,0.000
1731795662.485,-712.402,-262.695,-1000.000,893.066,0.000
1731795662.489,-818.359,-1000.000,-157.715,546.387,0.000
1731795662.493,758.789,-3.418,-799.805,-980.469,0.000
1731795662.496,-825.195,-775.391,165.039,-1000.000,0.000
1731795662.500,-48.828,184.082,-1000.000,162.598,0.000
1731795662.504,-1000.000,-1000.000,-326.172,-962.402,0.000
1731795662.508,85.938,-250.977,-853.516,-430.176,0.000
1731795662.512,-746.094,-792.480,504.883,-1000.000,0.000
1731795662.516,194.336,269.043,-1000.000,-208.008,0.000
1731795662.520,-1000.000,-1000.000,-615.234,-840.332,0.000
1731795662.524,-276.367,-322.754,926.758,177.734,0.000
1731795662.528,-806.152,-846.680,934.082,-1000.000,0.000
1731795662.532,484.863,643.066,-489.746,-411.133,0.000
1731795662.536,-1000.000,-954.590,-1000.000,-871.582,0.000
1731795662.539,-452.148,-852.539,285.156,252.441,0.000
1731795662.543,-961.426,681.152,-796.387,-1000.000,0.000
1731795662.547,971.191,-844.238,32.227,-886.719,0.000
1731795662.551,-536.133,-203.125,-1000.000,720.703,0.000
1731795662.555,-977.051,-1000.000,-179.199,668.945,0.000
1731795662.559,558.105,132.812,-791.016,-913.574,0.000
1731795662.563,-789.062,-753.418,304.688,-1000.000,0.000
1731795662.567,68.359,192.871,-1000.000,19.531,0.000
1731795662.571,-1000.000,-1000.000,-344.238,-843.750,0.000
1731795662.575,-82.031,-255.859,-853.516,-151.855,0.000
1731795662.578,-760.254,-790.527,574.707,-1000.000,0.000
1731795662.582,208.984,336.914,-963.867,-220.703,0.000
1731795662.586,-1000.000,-1000.000,-803.223,-828.125,0.000
1731795662.590,-274.902,-341.797,735.840,247.070,0.000
1731795662.594,-818.359,-872.070,-987.305,-1000.000,0.000
1731795662.598,567.871,749.512,-371.582,-502.441,0.000
1731795662.602,-1000.000,-715.820,-1000.000,-898.438,0.000
1731795662.606,-583.496,-1000.000,95.703,363.281,0.000
1731795662.610,950.684,221.680,-781.738,-1000.000,0.000
1731795662.614,-927.734,-787.598,133.301,-979.980,0.000
1731795662.618,-310.059,13.184,-1000.000,533.203,0.000
1731795662.621,-1000.000,-1000.000,-233.398,910.645,0.000
1731795662.625,251.953,-223.633,-802.246,-638.672,0.000
1731795662.629,-759.766,-805.664,378.418,-1000.000,0.000
1731795662.633,170.898,237.305,-1000.000,-75.684,0.000
1731795662.637,-1000.000,-1000.000,-419.434,-821.777,0.000
1731795662.641,-263.184,-379.883,-937.500,19.531,0.000
1731795662.645,-796.875,-845.703,823.242,-1000.000,0.000
1731795662.649,233.398,400.879,-666.016,-234.863,0.000
1731795662.653,-1000.000,-1000.000,-910.645,-819.336,0.000
1731795662.657,-328.613,-910.156,574.219,246.094,0.000
1731795662.661,-851.074,585.938,-824.219,-1000.000,0.000
1731795662.664,639.648,-958.496,-23.926,-560.059,0.000
1731795662.668,-990.723,-401.855,-1000.000,-931.152,0.000
1731795662.672,-784.180,-1000.000,11.230,516.602,0.000
1731795662.676,768.066,-162.598,-764.160,-1000.000,0.000
1731795662.680,-862.305,-836.426,257.812,-1000.000,0.000
1731795662.684,-209.961,43.945,-1000.000,402.832,0.000
1731795662.688,-1000.000,-1000.000,-252.441,-987.305,0.000
1731795662.692,113.770,-234.863,-844.727,-482.910,0.000
1731795662.696,-755.371,-807.129,655.273,-1000.000,0.000
1731795662.700,194.824,235.840,-887.695,-165.039,0.000
1731795662.704,-1000.000,-1000.000,-442.383,-838.379,0.000
1731795662.707,-271.484,-300.293,-974.121,48.340,0.000
1731795662.711,-793.945,-835.938,998.535,-1000.000,0.000
1731795662.715,338.867,603.516,-343.262,-234.863,0.000
1731795662.719,-1000.000,-1000.000,-926.270,-820.801,0.000
1731795662.723,-328.125,-799.316,528.320,243.164,0.000
1731795662.727,-890.137,731.445,-785.156,-1000.000,0.000
1731795662.731,833.984,-853.516,114.746,-688.477,0.000
1731795662.735,-769.043,-208.008,-1000.000,974.609,0.000
1731795662.739,-787.109,-1000.000,-30.273,499.023,0.000
1731795662.743,783.691,161.621,-786.133,-997.559,0.000
1731795662.746,-832.031,-748.535,486.816,-1000.000,0.000
1731795662.750,-55.664,184.570,-1000.000,191.895,0.000
1731795662.754,-1000.000,-1000.000,-270.508,-987.305,0.000
1731795662.758,95.215,-171.875,-913.574,-474.121,0.000
1731795662.762,-746.094,-780.762,971.191,-1000.000,0.000
1731795662.766,193.848,286.621,-414.551,-203.125,0.000
1731795662.770,-1000.000,-1000.000,-556.152,-845.215,0.000
1731795662.774,-274.414,-683.105,930.176,119.141,0.000
1731795662.778,-801.270,943.848,-877.930,-1000.000,0.000
1731795662.782,410.156,740.723,-137.695,-355.957,0.000
1731795662.786,-1000.000,-855.469,-944.824,-854.980,0.000
1731795662.789,-455.566,-1000.000,466.797,246.094,0.000
1731795662.793,-934.570,392.090,-768.066,-1000.000,0.000
1731795662.797,858.887,-914.062,206.543,-876.465,0.000
1731795662.801,-722.168,-372.559,-1000.000,744.629,0.000
1731795662.805,-919.434,-1000.000,-97.168,597.656,0.000
1731795662.809,611.328,-57.129,-786.621,-952.148,0.000
1731795662.813,-801.270,-787.109,496.094,-1000.000,0.000
1731795662.817,20.508,214.844,-1000.000,41.504,0.000
1731795662.821,-1000.000,-1000.000,-356.934,-931.641,0.000
1731795662.825,-4.395,-272.949,-872.559,-339.844,0.000
1731795662.829,-751.465,-806.152,748.047,-1000.000,0.000
1731795662.832,201.660,466.797,-770.996,-208.496,0.000
1731795662.836,-1000.000,-1000.000,-750.488,-841.309,0.000
1731795662.840,-275.391,-476.562,802.734,191.406,0.000
1731795662.844,-821.777,972.656,-946.289,-1000.000,0.000
1731795662.848,618.652,-901.367,-288.574,-527.344,0.000
1731795662.852,-1000.000,-316.406,-1000.000,-923.828,0.000
