timestamps,TP9,AF7,AF8,TP10,Right AUX
1731796529.753,-678.223,876.465,-8.789,-768.066,0.000
1731796529.757,939.453,584.473,7.324,900.391,0.000
1731796529.761,915.527,-1000.000,-11.230,958.496,0.000
1731796529.765,-753.906,-909.180,-33.691,-713.379,0.000
1731796529.769,-1000.000,724.121,-22.949,-1000.000,0.000
1731796529.773,680.176,999.512,-8.301,657.715,0.000
1731796529.777,-987.793,-703.125,-12.207,-943.359,0.000
1731796529.781,-697.754,-1000.000,-25.391,-592.773,0.000
1731796529.785,-1000.000,581.055,-28.320,-1000.000,0.000
1731796529.789,488.281,-910.645,-14.648,349.121,0.000
1731796529.793,-805.664,-414.062,-16.113,-789.551,0.000
1731796529.796,-80.078,-1000.000,-35.645,197.266,0.000
1731796529.800,-1000.000,115.723,-41.016,-1000.000,0.000
1731796529.804,-52.734,-877.930,-15.137,-314.453,0.000
1731796529.808,-828.125,53.223,2.441,-889.160,0.000
1731796529.812,571.289,-1000.000,-20.508,672.363,0.000
1731796529.816,-977.051,-698.242,-37.109,-908.203,0.000
1731796529.820,-879.395,874.512,-15.625,-988.770,0.000
1731796529.824,801.270,813.477,-6.348,696.289,0.000
1731796529.828,986.816,-865.723,-21.484,-996.094,0.000
1731796529.832,-723.145,-982.910,-39.062,-718.262,0.000
1731796529.836,-1000.000,729.004,-35.156,-1000.000,0.000
1731796529.839,647.461,978.516,-13.672,585.449,0.000
1731796529.843,-893.555,-652.344,-23.438,-878.906,0.000
1731796529.847,-437.500,-900.879,-49.316,-296.875,0.000
1731796529.851,-1000.000,464.355,-45.410,-1000.000,0.000
1731796529.855,178.223,-968.750,-21.973,-339.844,0.000
1731796529.859,-827.148,-292.480,-23.438,-959.473,0.000
1731796529.863,-44.922,-1000.000,-40.039,199.219,0.000
1731796529.867,-1000.000,-257.812,-37.598,-1000.000,0.000
1731796529.871,-339.844,-949.219,-15.137,-658.203,0.000
1731796529.875,-937.012,188.965,-5.371,913.086,0.000
1731796529.878,760.254,-1000.000,-15.625,878.906,0.000
1731796529.882,-872.070,-786.621,-26.855,-806.152,0.000
1731796529.886,-974.609,791.016,-7.324,-1000.000,0.000
1731796529.890,728.516,908.691,2.930,680.664,0.000
1731796529.894,-989.258,-778.809,-19.531,-989.258,0.000
1731796529.898,-710.938,-1000.000,-47.363,-687.500,0.000
1731796529.902,-1000.000,621.094,-41.504,-1000.000,0.000
1731796529.906,656.738,-905.762,-16.602,512.207,0.000
1731796529.910,-914.062,-482.422,-16.113,-885.742,0.000
1731796529.914,-518.555,-1000.000,-36.621,-396.973,0.000
1731796529.918,-1000.000,268.066,-36.133,-1000.000,0.000
1731796529.921,298.828,-851.074,-13.672,-35.645,0.000
1731796529.925,-807.617,-20.996,-17.578,-857.422,0.000
1731796529.929,112.793,-1000.000,-44.434,308.594,0.000
1731796529.933,-1000.000,-483.398,-52.734,-1000.000,0.000
1731796529.937,-660.156,989.258,-27.832,-882.324,0.000
1731796529.941,932.129,822.266,-15.625,756.348,0.000
1731796529.945,829.102,-830.566,-35.645,914.551,0.000
1731796529.949,-865.234,-966.309,-50.293,-820.312,0.000
1731796529.953,-1000.000,757.324,-30.273,-1000.000,0.000
1731796529.957,693.359,968.750,-15.625,685.059,0.000
1731796529.960,-990.723,-732.422,-36.621,990.723,0.000
1731796529.964,-691.406,-1000.000,-59.570,-645.508,0.000
1731796529.968,-1000.000,567.871,-48.340,-1000.000,0.000
1731796529.972,541.992,-906.738,-26.855,246.094,0.000
1731796529.976,-885.742,-448.242,-26.367,-900.879,0.000
1731796529.980,-462.891,-1000.000,-37.598,-360.352,0.000
1731796529.984,-1000.000,183.105,-36.133,-1000.000,0.000
1731796529.988,228.027,-886.230,-3.906,-181.152,0.000
1731796529.992,-810.547,-103.027,-0.977,-908.203,0.000
1731796529.996,127.930,-1000.000,-36.133,202.637,0.000
1731796530.000,-1000.000,-705.078,-54.199,-1000.000,0.000
1731796530.003,-624.512,846.191,-35.645,-893.066,0.000
1731796530.007,954.102,872.559,-20.508,724.609,0.000
1731796530.011,831.543,-850.098,-28.809,847.656,0.000
1731796530.015,-890.625,-954.102,-37.109,-889.648,0.000
1731796530.019,-892.578,804.199,-17.578,-1000.000,0.000
1731796530.023,822.266,693.359,-4.395,692.871,0.000
1731796530.027,989.746,-943.848,-16.602,988.770,0.000
1731796530.031,-699.219,-1000.000,-26.855,-664.551,0.000
1731796530.035,-1000.000,620.605,-32.227,-1000.000,0.000
1731796530.039,636.230,-968.262,-20.508,374.512,0.000
1731796530.043,-958.008,-576.660,-5.859,-979.980,0.000
1731796530.046,-503.906,-1000.000,-26.367,-490.723,0.000
1731796530.050,-1000.000,95.703,-39.062,-1000.000,0.000
1731796530.054,-145.996,-851.562,-19.531,-658.203,0.000
1731796530.058,-919.434,333.984,-14.648,810.059,0.000
1731796530.062,25.391,-1000.000,-25.391,55.176,0.000
1731796530.066,-1000.000,-614.258,-41.016,-1000.000,0.000
1731796530.070,-792.480,967.773,-17.090,-896.973,0.000
1731796530.074,819.824,847.656,-1.465,683.105,0.000
1731796530.078,763.184,-835.449,-30.273,661.133,0.000
1731796530.082,-948.730,-838.867,-48.828,-931.641,0.000
1731796530.085,-1000.000,813.965,-30.762,-1000.000,0.000
1731796530.089,637.695,-984.863,-15.625,265.625,0.000
1731796530.093,987.793,-610.840,-18.555,947.266,0.000
1731796530.097,-642.578,-1000.000,-34.668,-590.820,0.000
1731796530.101,-1000.000,493.164,-41.992,-1000.000,0.000
1731796530.105,78.125,-874.512,-29.297,-501.953,0.000
1731796530.109,-839.844,-98.145,-21.973,967.285,0.000
1731796530.113,218.262,-1000.000,-30.273,424.805,0.000
1731796530.117,-1000.000,-362.305,-40.527,-1000.000,0.000
1731796530.121,-614.746,-970.703,-16.602,-894.043,0.000
1731796530.125,998.047,585.449,0.488,777.832,0.000
1731796530.128,539.551,-1000.000,-19.531,596.680,0.000
1731796530.132,-1000.000,-649.414,-31.250,-1000.000,0.000
1731796530.136,-921.387,931.641,-15.625,-967.773,0.000
1731796530.140,707.031,892.578,-11.719,661.133,0.000
1731796530.144,-987.305,-761.719,-23.438,-999.023,0.000
1731796530.148,-714.355,-1000.000,-36.133,-693.848,0.000
1731796530.152,-1000.000,637.207,-17.090,-1000.000,0.000
1731796530.156,660.645,-903.320,2.441,483.887,0.000
1731796530.160,-925.781,-499.023,0.000,-910.156,0.000
1731796530.164,-526.367,-1000.000,-16.113,-413.574,0.000
1731796530.168,-1000.000,326.660,-36.133,-1000.000,0.000
1731796530.171,242.676,-797.852,-30.762,-242.188,0.000
1731796530.175,-813.477,217.773,-16.602,-921.387,0.000
1731796530.179,121.582,-1000.000,-30.762,341.309,0.000
1731796530.183,-1000.000,-227.539,-51.758,-1000.000,0.000
1731796530.187,-594.238,-872.070,-31.738,-832.520,0.000
1731796530.191,961.914,630.859,-11.719,792.480,0.000
1731796530.195,851.074,-900.879,-32.227,947.266,0.000
1731796530.199,-830.078,-958.984,-60.059,-772.949,0.000
1731796530.203,-1000.000,732.422,-45.898,-1000.000,0.000
1731796530.207,710.938,976.074,-23.926,670.410,0.000
1731796530.211,-985.352,-742.676,-36.621,-948.242,0.000
1731796530.214,-715.332,-1000.000,-57.617,-650.879,0.000
1731796530.218,-1000.000,641.602,-62.500,-1000.000,0.000
1731796530.222,634.766,-974.121,-42.480,559.082,0.000
1731796530.226,-861.816,-546.875,-42.480,-835.938,0.000
1731796530.230,-377.930,-1000.000,-62.988,-210.938,0.000
1731796530.234,-1000.000,9.277,-67.871,-1000.000,0.000
1731796530.238,192.383,-974.121,-39.551,-79.102,0.000
1731796530.242,-793.945,-262.695,-29.785,-851.562,0.000
1731796530.246,435.059,-1000.000,-47.363,595.215,0.000
1731796530.250,-1000.000,-558.594,-54.199,-986.816,0.000
1731796530.253,-569.336,930.664,-32.227,-758.301,0.000
1731796530.257,998.047,689.453,-13.672,902.832,0.000
1731796530.261,931.641,-940.430,-22.949,971.680,0.000
1731796530.265,-741.211,-954.102,-35.156,-723.145,0.000
1731796530.269,-921.875,758.789,-20.996,-974.121,0.000
1731796530.273,827.637,710.449,-2.441,748.535,0.000
1731796530.277,998.047,-934.570,-13.672,-954.102,0.000
1731796530.281,-697.754,-1000.000,-39.551,-603.516,0.000
1731796530.285,-1000.000,578.125,-28.320,-1000.000,0.000
1731796530.289,582.520,-908.691,-2.441,441.406,0.000
1731796530.293,-820.801,-488.770,-8.301,-804.199,0.000
1731796530.296,-182.129,-1000.000,-24.414,40.527,0.000
1731796530.300,-1000.000,247.559,-21.484,-1000.000,0.000
1731796530.304,53.223,-848.633,6.836,-271.484,0.000
1731796530.308,-812.988,58.594,18.066,-900.391,0.000
1731796530.312,612.793,-1000.000,-10.254,753.418,0.000
1731796530.316,-975.586,-473.633,-25.391,-898.438,0.000
1731796530.320,-648.926,-989.258,-12.695,-784.180,0.000
1731796530.324,980.957,568.848,-6.836,910.156,0.000
1731796530.328,953.125,-956.055,-15.625,973.145,0.000
1731796530.332,-711.426,-975.098,-30.273,-712.402,0.000
1731796530.335,-965.820,690.430,-17.578,-994.141,0.000
1731796530.339,743.652,943.848,1.465,669.922,0.000
1731796530.343,-911.621,-770.020,-11.719,-851.562,0.000
1731796530.347,-553.711,-1000.000,-25.391,-395.508,0.000
1731796530.351,-1000.000,565.430,-16.602,-1000.000,0.000
1731796530.355,498.535,-937.988,5.371,375.000,0.000
1731796530.359,-793.945,-341.309,8.789,-804.688,0.000
1731796530.363,389.648,-1000.000,-6.348,616.211,0.000
1731796530.367,-1000.000,-530.273,-19.531,-928.711,0.000
1731796530.371,-384.766,899.902,-13.672,-725.586,0.000
1731796530.375,-877.930,330.566,-7.324,988.281,0.000
1731796530.378,674.316,-1000.000,-25.391,779.785,0.000
1731796530.382,-967.773,-733.398,-45.410,-905.273,0.000
1731796530.386,-824.219,834.473,-29.297,-948.730,0.000
1731796530.390,0.000,663.574,-10.742,747.559,0.000
1731796530.394,0.000,-844.727,-22.949,-994.141,0.000
1731796530.398,0.000,-977.051,-43.945,-710.449,0.000
1731796530.402,0.000,673.828,-38.574,-1000.000,0.000
1731796530.406,0.000,978.027,-20.020,597.168,0.000
1731796530.410,0.000,-668.457,-21.484,-831.055,0.000
1731796530.414,0.000,-1000.000,-39.551,-290.039,0.000
1731796530.418,0.000,241.699,-44.922,-1000.000,0.000
1731796530.421,0.000,-899.902,-21.973,219.727,0.000
1731796530.425,0.000,-246.094,-11.719,-784.668,0.000
1731796530.429,0.000,-1000.000,-41.016,541.016,0.000
1731796530.433,0.000,-358.887,-48.340,-983.887,0.000
1731796530.437,-255.371,-970.215,-28.809,-437.500,0.000
1731796530.441,-891.113,521.973,-13.672,-940.918,0.000
1731796530.445,823.730,-998.047,-28.809,918.945,0.000
1731796530.449,-814.453,-914.551,-46.387,-725.098,0.000
1731796530.453,-846.680,753.418,-22.461,-864.746,0.000
1731796530.457,889.648,909.668,-7.812,849.609,0.000
1731796530.460,978.027,-794.922,-23.926,-949.707,0.000
1731796530.464,-706.543,-1000.000,-42.480,-602.539,0.000
1731796530.468,-1000.000,612.793,-30.273,-1000.000,0.000
1731796530.472,627.441,-967.773,-9.277,601.074,0.000
1731796530.476,-839.844,-562.988,-13.672,-776.367,0.000
1731796530.480,-429.199,-1000.000,-22.949,-92.773,0.000
1731796530.484,-1000.000,174.316,-20.020,-1000.000,0.000
1731796530.488,486.328,-993.652,4.883,420.898,0.000
1731796530.492,-772.461,-385.742,14.648,-771.973,0.000
1731796530.496,389.160,-1000.000,-8.301,638.184,0.000
1731796530.500,-1000.000,-553.711,-19.531,-862.305,0.000
1731796530.503,-110.352,856.934,0.488,-192.383,0.000
1731796530.507,-838.867,76.660,12.207,-847.168,0.000
1731796530.511,825.195,-1000.000,-11.230,873.047,0.000
1731796530.515,-732.910,-841.309,-25.879,-674.805,0.000
1731796530.519,-976.562,713.867,-6.348,-996.582,0.000
1731796530.523,769.531,923.828,5.859,712.402,0.000
1731796530.527,-988.281,-784.180,-7.324,-902.832,0.000
1731796530.531,-705.078,-1000.000,-26.367,-568.848,0.000
1731796530.535,-1000.000,586.426,-22.461,-1000.000,0.000
1731796530.539,617.188,-921.387,-2.930,584.473,0.000
1731796530.543,-821.289,-561.523,-2.441,-774.902,0.000
1731796530.546,-314.453,-1000.000,-18.555,6.836,0.000
1731796530.550,-1000.000,480.469,-24.414,-1000.000,0.000
1731796530.554,360.352,-932.617,-7.812,296.875,0.000
1731796530.558,-766.113,-363.770,-6.348,-770.020,0.000
1731796530.562,474.609,-1000.000,-37.598,678.711,0.000
1731796530.566,-990.723,-522.949,-48.828,-845.215,0.000
1731796530.570,-191.895,918.457,-22.949,-253.418,0.000
1731796530.574,-865.234,283.691,-9.277,-875.488,0.000
1731796530.578,884.766,-1000.000,-16.602,923.828,0.000
1731796530.582,-682.129,-906.250,-34.668,-625.000,0.000
1731796530.585,-962.402,661.133,-31.250,-954.590,0.000
1731796530.589,730.957,874.512,-10.742,671.387,0.000
1731796530.593,-863.281,-737.305,-12.207,-788.086,0.000
1731796530.597,-460.938,-1000.000,-31.738,-110.352,0.000
1731796530.601,-1000.000,481.445,-40.527,-990.723,0.000
1731796530.605,591.309,-945.801,-25.391,486.328,0.000
1731796530.609,-806.641,-482.910,-18.555,-748.535,0.000
1731796530.613,-168.945,-1000.000,-30.762,217.773,0.000
1731796530.617,-1000.000,-127.441,-33.691,-1000.000,0.000
1731796530.621,126.465,-942.383,-25.879,42.969,0.000
1731796530.625,-801.270,382.812,-26.855,-819.336,0.000
1731796530.628,625.488,-1000.000,-42.480,800.293,0.000
1731796530.632,-951.660,-832.031,-57.617,-785.156,0.000
1731796530.636,-694.336,818.359,-31.738,-701.660,0.000
1731796530.640,964.355,278.809,-13.184,962.891,0.000
1731796530.644,954.590,-1000.000,-21.973,994.629,0.000
1731796530.648,-698.242,-920.898,-30.273,-642.090,0.000
1731796530.652,-1000.000,570.801,-30.762,-988.770,0.000
1731796530.656,679.688,801.270,-13.672,655.762,0.000
1731796530.660,-913.574,-815.918,-9.766,-806.641,0.000
1731796530.664,-608.398,-1000.000,-34.180,-309.570,0.000
1731796530.668,-1000.000,312.012,-43.457,-978.516,0.000
1731796530.671,580.078,-859.375,-16.602,543.457,0.000
1731796530.675,-770.020,-53.223,0.488,-765.137,0.000
1731796530.679,38.574,-1000.000,-21.484,585.938,0.000
1731796530.683,-1000.000,-608.398,-36.621,-707.520,0.000
1731796530.687,340.332,932.617,-17.578,302.734,0.000
1731796530.691,-775.879,706.543,3.418,-761.230,0.000
1731796530.695,705.078,-928.223,-10.742,804.688,0.000
1731796530.699,-828.613,-964.844,-38.086,-665.527,0.000
1731796530.703,-304.688,738.770,-22.461,-152.832,0.000
1731796530.707,-865.723,626.465,0.000,-875.977,0.000
1731796530.710,897.949,-956.055,-15.137,-980.957,0.000
1731796530.714,-712.891,-1000.000,-41.992,-429.199,0.000
1731796530.718,-845.703,615.234,-35.156,-682.617,0.000
1731796530.722,840.332,898.926,-7.324,838.867,0.000
1731796530.726,-878.418,-692.871,-3.906,-817.871,0.000
1731796530.730,-439.453,-1000.000,-25.391,484.375,0.000
1731796530.734,-1000.000,-98.145,-37.109,-629.883,0.000
1731796530.738,556.641,-1000.000,-8.789,496.094,0.000
1731796530.742,-742.188,-136.719,-7.812,-746.582,0.000
1731796530.746,229.004,-1000.000,-42.969,707.031,0.000
1731796530.750,-854.004,-630.859,-44.922,-476.074,0.000
1731796530.753,451.660,825.195,-14.648,404.297,0.000
1731796530.757,-774.414,140.625,-2.930,-791.504,0.000
1731796530.761,761.230,-1000.000,-27.832,890.625,0.000
1731796530.765,-665.039,-865.234,-49.316,-315.430,0.000
1731796530.769,43.945,641.602,-33.691,214.844,0.000
1731796530.773,-791.016,269.043,-9.277,-888.184,0.000
1731796530.777,895.508,-1000.000,-21.484,-937.012,0.000
1731796530.781,-642.090,-935.547,-42.969,246.582,0.000
1731796530.785,-714.355,588.867,-39.062,-254.883,0.000
1731796530.789,895.508,629.883,-22.949,867.188,0.000
1731796530.793,-843.750,-691.406,-34.668,-841.797,0.000
1731796530.796,-144.531,-1000.000,-62.012,661.133,0.000
1731796530.800,-952.637,-42.969,-56.641,-502.441,0.000
1731796530.804,521.973,-994.629,-20.508,459.473,0.000
1731796530.808,-755.371,-320.312,-12.695,-744.629,0.000
1731796530.812,601.562,-1000.000,-39.062,737.305,0.000
1731796530.816,-663.574,-605.469,-49.805,-463.867,0.000
1731796530.820,375.000,769.531,-31.738,433.594,0.000
1731796530.824,-825.195,-81.543,-15.137,-882.324,0.000
1731796530.828,954.102,-1000.000,-21.973,-997.070,0.000
1731796530.832,-434.082,-951.660,-35.645,606.445,0.000
1731796530.835,-302.734,393.555,-23.926,225.586,0.000
1731796530.839,-987.793,554.688,-7.324,892.578,0.000
1731796530.843,-864.746,-754.883,-17.578,-857.910,0.000
1731796530.847,226.562,-873.047,-33.203,675.293,0.000
1731796530.851,-729.980,112.305,-27.344,-328.613,0.000
1731796530.855,613.281,908.691,-8.301,594.727,0.000
1731796530.859,-723.633,-407.715,-11.719,-756.836,0.000
1731796530.863,375.977,-1000.000,-27.832,681.152,0.000
1731796530.867,-762.207,-251.465,-36.621,-508.789,0.000
1731796530.871,455.078,801.758,-15.625,397.949,0.000
1731796530.875,-783.203,-193.848,-3.906,-780.273,0.000
1731796530.878,736.328,-650.391,-22.949,819.824,0.000
1731796530.882,-807.129,-688.965,-41.016,-682.617,0.000
1731796530.886,-583.984,652.344,-28.809,-444.336,0.000
1731796530.890,-908.691,452.637,-16.113,-878.418,0.000
1731796530.894,750.488,-1000.000,-28.320,815.430,0.000
1731796530.898,-779.297,-882.324,-42.969,-668.457,0.000
1731796530.902,-1000.000,602.051,-32.227,-1000.000,0.000
1731796530.906,-930.664,275.879,-18.066,-926.758,0.000
1731796530.910,-1000.000,-935.547,-23.438,-1000.000,0.000
1731796530.914,-1000.000,-916.016,-41.504,-1000.000,0.000
1731796530.918,-1000.000,440.430,-41.992,-1000.000,0.000
1731796530.921,-1000.000,767.090,-16.113,-1000.000,0.000
1731796530.925,-1000.000,164.551,-14.648,-1000.000,0.000
1731796530.929,-1000.000,-931.641,-31.738,-1000.000,0.000
1731796530.933,-1000.000,-294.922,-41.992,-1000.000,0.000
1731796530.937,-1000.000,-952.637,-22.461,-1000.000,0.000
1731796530.941,-1000.000,-39.062,-4.395,-1000.000,0.000
1731796530.945,-958.984,-1000.000,-14.160,-992.676,0.000
1731796530.949,-998.047,-758.789,-28.320,-942.383,0.000
1731796530.953,-1000.000,748.535,-14.648,-1000.000,0.000
1731796530.957,475.098,-947.754,-2.441,-32.715,0.000
1731796530.960,742.676,-607.910,-9.277,562.988,0.000
1731796530.964,-928.711,-1000.000,-41.992,-916.016,0.000
1731796530.968,-1000.000,675.293,-41.992,-1000.000,0.000
1731796530.972,-939.453,989.258,-14.648,-940.430,0.000
1731796530.976,-1000.000,-693.359,-18.555,-1000.000,0.000
1731796530.980,-1000.000,-1000.000,-45.898,-1000.000,0.000
1731796530.984,-1000.000,498.535,-43.945,-1000.000,0.000
1731796530.988,-1000.000,-990.234,-13.672,-1000.000,0.000
1731796530.992,-1000.000,-382.812,-12.695,-1000.000,0.000
1731796530.996,-1000.000,-1000.000,-31.738,-1000.000,0.000
1731796531.000,-1000.000,-296.387,-42.480,-1000.000,0.000
1731796531.003,-1000.000,900.391,-18.555,-1000.000,0.000
1731796531.007,-1000.000,-174.805,-2.930,-1000.000,0.000
1731796531.011,-970.703,-867.676,-18.555,-1000.000,0.000
1731796531.015,-975.098,-637.207,-32.715,-923.828,0.000
1731796531.019,-1000.000,556.641,-17.090,-1000.000,0.000
1731796531.023,320.801,-828.125,-3.906,-604.492,0.000
1731796531.027,731.934,-469.238,-24.414,249.512,0.000
1731796531.031,-918.945,-1000.000,-47.852,-828.125,0.000
1731796531.035,-1000.000,681.641,-40.527,-1000.000,0.000
1731796531.039,-938.965,700.195,-17.090,-932.617,0.000
1731796531.043,-1000.000,-829.590,-18.555,-1000.000,0.000
1731796531.046,-1000.000,-973.145,-39.551,-1000.000,0.000
1731796531.050,-1000.000,591.309,-44.434,-1000.000,0.000
1731796531.054,-1000.000,833.496,-22.461,-1000.000,0.000
1731796531.058,-988.281,-267.090,-6.836,-1000.000,0.000
1731796531.062,-960.938,-845.215,-29.785,-932.617,0.000
1731796531.066,-1000.000,141.602,-43.945,-1000.000,0.000
1731796531.070,-126.465,-920.898,-19.043,-550.781,0.000
1731796531.074,-875.977,-102.539,-3.906,985.840,0.000
1731796531.078,754.883,-1000.000,-12.695,703.125,0.000
1731796531.082,-833.496,-856.934,-35.645,-915.527,0.000
1731796531.085,-962.402,688.477,-35.645,-1000.000,0.000
1731796531.089,756.348,976.074,-23.926,667.969,0.000
1731796531.093,-994.141,-746.582,-18.555,-980.957,0.000
1731796531.097,-724.121,-1000.000,-30.273,-730.957,0.000
1731796531.101,-972.168,642.578,-32.227,-976.562,0.000
1731796531.105,565.918,979.492,-3.418,566.406,0.000
1731796531.109,-794.922,-400.879,-0.977,-807.617,0.000
1731796531.113,654.297,-820.312,-29.297,687.500,0.000
1731796531.117,-615.234,-369.141,-49.316,-667.969,0.000
1731796531.121,329.590,850.098,-31.250,198.242,0.000
1731796531.125,-745.117,-45.410,-6.836,-744.629,0.000
1731796531.128,776.855,-1000.000,-24.902,796.875,0.000
1731796531.132,-635.742,-751.465,-38.086,-666.504,0.000
1731796531.136,122.559,698.730,-11.230,-15.137,0.000
1731796531.140,-814.941,477.051,3.906,-837.402,0.000
1731796531.144,888.672,-935.547,-13.672,904.785,0.000
1731796531.148,974.121,-851.074,-21.484,965.820,0.000
1731796531.152,970.703,616.211,4.883,973.633,0.000
1731796531.156,970.703,432.617,18.555,971.680,0.000
1731796531.160,970.703,-138.184,0.977,971.680,0.000
1731796531.164,970.703,-776.855,-18.066,971.191,0.000
1731796531.168,970.703,196.289,-18.555,971.191,0.000
1731796531.171,970.703,791.992,6.348,971.191,0.000
1731796531.175,970.703,-307.617,9.277,971.191,0.000
1731796531.179,970.703,-889.648,-15.625,971.680,0.000
1731796531.183,970.703,-126.953,-33.691,971.680,0.000
1731796531.187,970.703,953.613,-14.648,971.191,0.000
1731796531.191,970.703,36.621,-5.371,971.191,0.000
1731796531.195,970.703,-1000.000,-22.461,971.191,0.000
1731796531.199,970.703,-549.316,-35.156,971.680,0.000
1731796531.203,970.703,941.895,-15.625,971.191,0.000
1731796531.207,970.703,812.988,3.906,971.191,0.000
1731796531.210,970.703,-810.547,-6.348,971.191,0.000
1731796531.214,970.703,-974.609,-25.879,971.191,0.000
1731796531.218,970.703,739.746,-8.301,971.191,0.000
1731796531.222,970.703,937.988,18.555,971.191,0.000
1731796531.226,970.703,-740.723,8.301,971.191,0.000
1731796531.230,970.703,-1000.000,-9.766,971.191,0.000
1731796531.234,970.703,643.066,-9.766,971.191,0.000
1731796531.238,970.703,809.570,8.789,971.680,0.000
1731796531.242,970.703,-685.059,10.742,971.191,0.000
1731796531.246,970.703,-1000.000,-4.395,971.191,0.000
1731796531.250,970.703,-89.844,-12.695,971.680,0.000
1731796531.253,970.703,-987.793,2.441,971.191,0.000
1731796531.257,970.703,-153.320,16.602,971.191,0.000
1731796531.261,970.703,-1000.000,1.953,971.680,0.000
1731796531.265,970.703,-421.875,-15.625,971.191,0.000
1731796531.269,970.703,936.523,-0.488,971.191,0.000
1731796531.273,970.703,521.484,11.719,971.191,0.000
1731796531.277,970.703,-942.383,-5.371,971.191,0.000
1731796531.281,970.703,-928.223,-20.020,971.191,0.000
1731796531.285,970.703,734.375,-8.789,971.191,0.000
1731796531.289,970.703,949.707,6.836,971.191,0.000
1731796531.293,970.703,-773.438,-1.465,971.191,0.000
1731796531.296,970.703,-1000.000,-22.461,971.191,0.000
1731796531.300,970.703,636.230,-20.996,971.191,0.000
1731796531.304,970.703,748.535,0.000,971.191,0.000
1731796531.308,970.703,-494.141,4.395,971.191,0.000
1731796531.312,970.703,-1000.000,-22.949,971.191,0.000
1731796531.316,970.703,-66.895,-31.250,971.680,0.000
1731796531.320,970.703,-932.617,-1.953,971.680,0.000
1731796531.324,970.703,-42.480,13.672,971.191,0.000
1731796531.328,970.703,-1000.000,-10.254,971.191,0.000
1731796531.332,970.703,9.766,-24.414,971.191,0.000
1731796531.335,970.703,860.352,2.441,971.191,0.000
1731796531.339,970.703,274.414,22.461,971.191,0.000
1731796531.343,970.703,-609.375,14.160,971.191,0.000
1731796531.347,970.703,-700.195,-14.648,971.191,0.000
1731796531.351,970.703,655.273,-21.973,971.191,0.000
1731796531.355,970.703,514.160,-4.883,971.191,0.000
1731796531.359,970.703,-734.863,-5.859,971.191,0.000
1731796531.363,970.703,-981.934,-25.391,971.191,0.000
1731796531.367,970.703,494.629,-36.133,971.191,0.000
1731796531.371,970.703,937.500,-19.531,971.191,0.000
1731796531.375,970.703,-549.316,-6.348,971.191,0.000
1731796531.378,970.703,-979.492,-21.484,971.191,0.000
1731796531.382,970.703,-57.129,-42.480,971.191,0.000
1731796531.386,970.703,830.078,-19.531,971.191,0.000
1731796531.390,971.191,130.859,0.977,971.191,0.000
1731796531.394,970.703,-507.324,-7.324,971.680,0.000
1731796531.398,970.703,-366.699,-16.113,971.191,0.000
1731796531.402,970.703,695.801,-12.207,971.191,0.000
1731796531.406,970.703,194.336,0.000,971.191,0.000
1731796531.410,970.703,-729.004,3.418,971.680,0.000
1731796531.414,970.703,-758.301,-10.742,971.191,0.000
1731796531.418,970.703,534.668,-0.977,971.191,0.000
1731796531.421,970.703,733.887,24.414,971.191,0.000
1731796531.425,970.703,81.543,21.484,971.680,0.000
1731796531.429,971.191,-803.711,0.000,971.680,0.000
1731796531.433,970.703,68.359,-8.789,971.191,0.000
1731796531.437,970.703,-955.078,14.648,971.191,0.000
1731796531.441,970.703,491.699,20.020,971.191,0.000
1731796531.445,970.703,-850.586,-5.371,971.191,0.000
1731796531.449,970.703,-791.992,-22.461,971.191,0.000
1731796531.453,970.703,923.340,-3.418,971.680,0.000
1731796531.457,970.703,454.590,11.230,971.191,0.000
1731796531.460,970.703,-1000.000,-4.883,971.191,0.000
1731796531.464,970.703,-686.035,-20.996,971.680,0.000
1731796531.468,970.703,766.113,-12.695,971.191,0.000
1731796531.472,970.703,235.840,3.906,971.191,0.000
1731796531.476,970.703,-850.586,-3.418,971.191,0.000
1731796531.480,970.703,-893.066,-22.461,971.191,0.000
1731796531.484,970.703,406.250,-23.438,971.680,0.000
1731796531.488,970.703,-964.355,5.371,971.191,0.000
1731796531.492,970.703,-497.559,4.395,971.191,0.000
1731796531.496,970.703,-1000.000,-20.020,971.191,0.000
1731796531.500,970.703,35.156,-17.090,971.191,0.000
1731796531.503,970.703,779.785,-4.395,971.191,0.000
1731796531.507,970.703,-55.176,-0.977,971.680,0.000
1731796531.511,970.703,-901.855,-7.812,971.191,0.000
1731796531.515,0.000,-613.770,-19.043,971.191,0.000
1731796531.519,0.000,543.945,-13.672,971.191,0.000
1731796531.523,0.000,-16.602,0.977,971.680,0.000
1731796531.527,0.000,-972.168,-1.465,971.191,0.000
1731796531.531,0.000,-807.129,-29.785,971.191,0.000
1731796531.535,0.000,618.164,-21.484,971.680,0.000
1731796531.539,0.000,80.078,-0.488,971.191,0.000
1731796531.543,0.000,-783.691,-7.324,971.191,0.000
1731796531.546,0.000,-782.715,-21.973,971.191,0.000
1731796531.550,0.000,518.066,-27.832,971.191,0.000
1731796531.554,0.000,841.797,-1.953,971.191,0.000
1731796531.558,0.000,-597.656,5.371,971.191,0.000
1731796531.562,970.703,-919.434,-17.578,971.680,0.000
1731796531.566,970.703,570.801,-22.461,971.191,0.000
1731796531.570,970.215,896.484,-6.348,971.191,0.000
